asin,title,price,rating,reviews,countryOfOrigin,category1,bsr1,category2,bsr2,category3,bsr3,variations,sellers,fulfillment,Revenue30Day,unitSales30Day,url,image,isPrime,isSponsored,pageNum,scrapedAt,
B0DDWD4D7H,"Kidde Smoke & Carbon Monoxide Detector, AA Battery Powered, LED Warning Light Indicators, 4 Pack",184.97,4.5,708,Unknown,Tools & Home Improvement,2006,Smoke & Carbon Monoxide Alarms,15,,,2,1,AMZ,260770.93,2837,https://www.amazon.com/dp/B0DDWD4D7H,https://m.media-amazon.com/images/I/7156gRl8QRL._AC_UL320_.jpg,true,false,4,2026-01-28T11:57:56.348Z,
B0DWKB4GLH,"4-in-1 Carbon Monoxide Detectors & Natural Gas Leak Detector Plug in, Combination CO Detector & Combustible Gas, LPG, Methane, Propane Alarm with Fahrenheit(°F) & Humidity(1 Pack)",25.99,4.2,239,China,Tools & Home Improvement,7333,Carbon Monoxide Detectors,42,,,3,1,FBA,35188.84,1023,https://www.amazon.com/dp/B0DWKB4GLH,https://m.media-amazon.com/images/I/618Koc+VRnL._AC_UL320_.jpg,true,false,4,2026-01-28T11:57:56.348Z,
B0F2DYZNCY,"Carbon Monoxide Detectors, Plug in CO Detector with LED Digital Display, Portable CO Alarm Monitor for Home, Hotel, Office, RV",17.99,4.4,154,China,Tools & Home Improvement,5535,Carbon Monoxide Detectors,35,,,2,1,FBA,11447.14,532,https://www.amazon.com/dp/B0F2DYZNCY,https://m.media-amazon.com/images/I/51bRF2e+E0L._AC_UL320_.jpg,true,false,4,2026-01-28T11:57:56.349Z,
B0D9QHML7C,"Upgraded 8-IN-1 Fire Extinguisher for Home Vehicle Car Kitchen Boat, Small Fire Extinguishers Spray with Mount for Class A B C K Fire, Portable Non-Toxic Prevent Re-Ignition Easy Clean (2 Pack)",19.8,4.5,607,Unknown,Tools & Home Improvement,8615,Fire Extinguishers,23,,,4,2,FBA,29611.56,1165,https://www.amazon.com/dp/B0D9QHML7C,https://m.media-amazon.com/images/I/71VvGKTrNcL._AC_UL320_.jpg,true,false,4,2026-01-28T11:57:56.349Z,
B0CJMNJ6GF,"First Alert SMICO110, 10-Year Battery Combination Smoke & Carbon Monoxide Alarm, 1-Pack",44.99,4.4,290,Unknown,Tools & Home Improvement,14432,Smoke Detectors & Fire Alarms,37,Smoke & Carbon Monoxide Alarms,52,1,7,FBA,38804.14,868,https://www.amazon.com/dp/B0CJMNJ6GF,https://m.media-amazon.com/images/I/71p7u75N-RL._AC_UL320_.jpg,true,false,4,2026-01-28T11:57:56.349Z,
B0DBGTSN9R,"Smoke Detector Fire Alarms 9V Battery Operated Photoelectric Sensor Smoke Alarms Easy to Install with Light Sound Warning, Test Button,9V Battery Included Fire Safety for Home (3)",29.99,4.4,80,China,Tools & Home Improvement,9636,Smoke Detectors & Fire Alarms,26,,,1,1,FBA,7227.98,263,https://www.amazon.com/dp/B0DBGTSN9R,https://m.media-amazon.com/images/I/51paBCTjOEL._AC_UL320_.jpg,true,false,4,2026-01-28T11:57:56.350Z,
B0CBR6SCRX,"Portable Fire Extinguisher | 4-in-1 Small Fire Extinguisher for Home, Garage, Kitchen, Car | For Electric, Textile and Grease Fires | Non-Toxic, Easy Clean | Wall Mount Incl (1 pack)",12.59,4.7,901,China,Tools & Home Improvement,10129,Fire Extinguishers,26,,,4,2,FBA,17315.49,1097,https://www.amazon.com/dp/B0CBR6SCRX,https://m.media-amazon.com/images/I/61jPAuDGcQL._AC_UL320_.jpg,true,false,4,2026-01-28T11:57:56.350Z,
B0DYDX78SM,"NICGOL 4-in-1 Upgraded Natural Gas Detector & Carbon Monoxide Detectors - Carbon Monoxide Detectors Plug in - Natural Gas, Propane, Co Detector, Temperature & Humidity Detectors for Home, RV (White)",32.97,4.2,160,China,Tools & Home Improvement,11159,Combination Gas & Carbon Monoxide Detectors,7,,,3,1,FBA,42681.94,903,https://www.amazon.com/dp/B0DYDX78SM,https://m.media-amazon.com/images/I/61XvX-LhvkL._AC_UL320_.jpg,true,false,4,2026-01-28T11:57:56.351Z,
B0DB1TMWQL,"Quick Release UTV Fire Extinguisher Mount Kits, Adjustable Roll Bar Fire Extinguisher Holder Bracket Easy Install on 1.75""-2"" Roll Cage, Compatible with Polaris RZR/Can Am X3/Jeep Wrangler",21.99,4.7,428,China,Tools & Home Improvement,15425,Fire Extinguisher Mounts & Brackets,6,,,2,1,FBA,22437.3,940,https://www.amazon.com/dp/B0DB1TMWQL,https://m.media-amazon.com/images/I/71maikgz6ZL._AC_UL320_.jpg,true,false,4,2026-01-28T11:57:56.351Z,
B0CW3BSB2P,"16 Gallon Flammable Storage Cabinet, 23.5"" H x 18.11"" W x 18.11"" D Thickened Galvanized Steel Flammable Safety Cabinet, Fire Safety with Adjustable Shelf, for Industrial and Home Use",175,3.6,10,China,Industrial & Scientific,54494,Hazardous Storage Cabinets,11,,,9,1,MERCH,23643.92,73,https://www.amazon.com/dp/B0CW3BSB2P,https://m.media-amazon.com/images/I/61gcw0eWtzL._AC_UL320_.jpg,false,true,4,2026-01-28T11:57:56.351Z,
B09W2JT71Q,"RPNB Deluxe Biometric Fireproof Safe Box,Digital Fingerprint Fireproof Waterproof Safe with Touch Screen,Removable Shelf and 3 Spoke Handle,Home Safes for Cash Documents Jewelry,1.29 Cubic Feet",299.99,4.5,206,China,Tools & Home Improvement,66139,Cabinet Safes,129,,,3,1,FBA,55483.06,170,https://www.amazon.com/dp/B09W2JT71Q,https://m.media-amazon.com/images/I/71HeCN4vxlL._AC_UL320_.jpg,true,true,4,2026-01-28T11:57:56.352Z,
B0CV554YG8,"First Alert SM500V, Interconnect Battery-Operated Smoke Alarm with Voice Alerts, 1-Pack",43.95,4.3,110,Unknown,Tools & Home Improvement,14382,Smoke Detectors & Fire Alarms,36,,,4,16,FBA,44866.8,1033,https://www.amazon.com/dp/B0CV554YG8,https://m.media-amazon.com/images/I/61ZDezHXR7L._AC_UL320_.jpg,false,true,4,2026-01-28T11:57:56.352Z,
B01DXPVYN0,"First Alert PRC710 PC1210 10-Year Combination Carbon Monoxide and Photoelectric Smoke Detector, Frustration Free",54.99,4.4,112,Canada,Tools & Home Improvement,36429,Smoke & Carbon Monoxide Alarms,78,,,1,13,FBA,26010.55,490,https://www.amazon.com/dp/B01DXPVYN0,https://m.media-amazon.com/images/I/61EQFiYTBHL._AC_UL320_.jpg,false,false,5,2026-01-28T12:00:00.503Z,
B0DCG76QTD,Magnetic Smoke Detector Sticky Pads Magnetic Adhesive Pads 3PCS Magnetic Smoke Alarm Fixing Mount No Drilling Magnet Holder Installation Tool for Smoke Fire Alarms Detector,7.59,3.2,45,China,Tools & Home Improvement,33570,Smoke Detectors & Fire Alarms,58,,,1,1,FBA,2432.45,320,https://www.amazon.com/dp/B0DCG76QTD,https://m.media-amazon.com/images/I/6193KQZ8iIL._AC_UL320_.jpg,true,false,5,2026-01-28T12:00:00.503Z,
B0FRFD8PHK,"Photoelectric Smoke Detector Fire Alarm, Battery Operated, Smoke Alarm with Test Button & Low Battery Signal, LED Warning Light, 85-Decibel Alarm Sound, Easy Installation for Living Rooms and Bedrooms",38.99,5,31,Unknown,Tools & Home Improvement,11606,Smoke Detectors & Fire Alarms,31,,,4,1,FBA,37167.52,986,https://www.amazon.com/dp/B0FRFD8PHK,https://m.media-amazon.com/images/I/71U6vLyV+HL._AC_UL320_.jpg,true,false,5,2026-01-28T12:00:00.504Z,
B000P0DPGQ,"FIRST ALERT AUTO5 Car Fire Extinguisher, FESA5, UL RATED 5-B:C, Red, 1-Pack",29.1,4.7,8600,USA,Tools & Home Improvement,19487,Fire Extinguishers,36,,,3,39,AMZ,21946.43,876,https://www.amazon.com/dp/B000P0DPGQ,https://m.media-amazon.com/images/I/51W-1pyiTQL._AC_UL320_.jpg,false,false,5,2026-01-28T12:00:00.504Z,
B08XMBDZLC,"Fire Escape Ladder, 2 Story Emergency Portable Safety Ladder for Adults & Kids with Anti-Slip Rungs and Wide Steps V Center Suitable for Windows and Balcony|15-Foot",59.99,4.6,285,China,Tools & Home Improvement,23799,Fire Escape Ladders,5,,,3,4,FBA,24916.63,334,https://www.amazon.com/dp/B08XMBDZLC,https://m.media-amazon.com/images/I/61m4t-PJfHL._AC_UL320_.jpg,true,false,5,2026-01-28T12:00:00.504Z,
B0D9XCHJY6,"3-Pack Smart Smoke Detector,Wi-Fi Smoke Detector Fire Alarm with Smart Life App Notifications,10-Year Replaceable Battery,Mini Size for Home, RV",61.99,4.4,121,USA,Tools & Home Improvement,23298,Smoke Detectors & Fire Alarms,47,,,3,1,FBA,72121.95,1169,https://www.amazon.com/dp/B0D9XCHJY6,https://m.media-amazon.com/images/I/71cxBcGiWtL._AC_UL320_.jpg,false,false,5,2026-01-28T12:00:00.504Z,
B0DB1XX27K,"Adjustable Fire Extinguisher Mount, Easy Install on Roll Bar/ Cage Fire Extinguisher Holder, Quick Release Mounting Bracket for Jeep Wrangler JT TJ JKU JK JL UTV Cam-Am X3 Polaris RZR Ranger",14.99,4.6,361,China,Tools & Home Improvement,31287,Fire Extinguisher Mounts & Brackets,11,,,2,1,FBA,6891.09,402,https://www.amazon.com/dp/B0DB1XX27K,https://m.media-amazon.com/images/I/61DWUIW-itL._AC_UL320_.jpg,true,false,5,2026-01-28T12:00:00.505Z,
B0CVLD6XDY,"Strike First ABC Fire Extinguisher 5 lb | 3A:10BC Dry Chemical, Pressure Gauge, Wall Hook | UL Certified Safety for Home, Office, Workshop",75,4.9,45,USA,Tools & Home Improvement,30918,Fire Extinguishers,43,,,1,2,FBA,34473.14,452,https://www.amazon.com/dp/B0CVLD6XDY,https://m.media-amazon.com/images/I/51cr+Dl1wML._AC_UL320_.jpg,true,false,5,2026-01-28T12:00:00.505Z,
B098PJVMQ8,"Kidde Smoke & Carbon Monoxide Detector Combo, 10-Year Battery, Replacement Alert, 4 Count (Pack of 1)",199.95,4.4,4100,USA,Tools & Home Improvement,305,Smoke & Carbon Monoxide Alarms,5,,,6,2,FBA,112214.2,1348,https://www.amazon.com/dp/B098PJVMQ8,https://m.media-amazon.com/images/I/61eVgR8vBpL._AC_UL320_.jpg,false,false,5,2026-01-28T12:00:00.505Z,
B0CW9485BH,"Roll Bar Fire Extinguisher Holder, Adjustable Fire Extinguisher Mount Strap with American Flag Pattern, Car Accessories Fixed Belt for Wrangler JK JKU TJ CJ Gladiator (Black)",9.99,4.4,326,China,Tools & Home Improvement,28877,Fire Extinguisher Mounts & Brackets,15,,,4,1,FBA,5350.34,507,https://www.amazon.com/dp/B0CW9485BH,https://m.media-amazon.com/images/I/61rqVutmpQL._AC_UL320_.jpg,true,false,5,2026-01-28T12:00:00.505Z,
B081JL8V2J,Amerex B456 10 lbs ABC Dry Chemical Fire Extinguisher with Wall Bracket,100,4.6,1200,USA,Tools & Home Improvement,15529,Fire Extinguishers,29,,,4,9,MERCH,104655,993,https://www.amazon.com/dp/B081JL8V2J,https://m.media-amazon.com/images/I/71EAm0iHhFL._AC_UL320_.jpg,false,false,5,2026-01-28T12:00:00.506Z,
B0DZ9R7Q51,"Lithium-Ion Fire Extinguishing Gel 1-Pack - Battery Fire Suppression Gel for Electronics, Stops Thermal Runaway, Non-Toxic, Eco-Friendly, 14oz Canister, Made in USA",39.99,4.4,84,USA,Tools & Home Improvement,24999,Fire Extinguishers,39,,,3,1,FBA,33661.14,520,https://www.amazon.com/dp/B0DZ9R7Q51,https://m.media-amazon.com/images/I/51KEiNaSdoL._AC_UL320_.jpg,true,false,5,2026-01-28T12:00:00.506Z,
B0DQTNWGJL,Carbon Monoxide Detector Plug in Wall CO Monitor Alarm Detectors with Digital Display Sound and Light Warning for Home Workplace and Travel Safety Precautions Essential,17.99,4.7,92,China,Tools & Home Improvement,35095,Carbon Monoxide Detectors,115,,,1,1,FBA,4000.88,228,https://www.amazon.com/dp/B0DQTNWGJL,https://m.media-amazon.com/images/I/61ZiaPSPhCL._AC_UL320_.jpg,true,false,5,2026-01-28T12:00:00.507Z,
B0FX4V95MB,"2 Pack Wireless Smoke Detectors for Home,Photoelectric Wireless Fire Alarms Battery Powered Design (not Included),Portable Operated for Travel,Attic Fire Alarm Universal RV Smoke Detector",22.99,4.8,10,China,Tools & Home Improvement,17412,Smoke Detectors & Fire Alarms,41,,,3,1,FBA,21727.3,654,https://www.amazon.com/dp/B0FX4V95MB,https://m.media-amazon.com/images/I/61ftxNMYJiL._AC_UL320_.jpg,true,false,5,2026-01-28T12:00:00.507Z,
B0FK2BG3MD,"Smoke and Carbon Monoxide and Heat Detector 3-in-1 CO/Smoke/Temp Alarm 10-Year Battery, 85dB Voice Alert, Explosion-Proof ABS, Easy Installation Home Safety Device (Includes AA Batteries)",22.94,4.3,42,China,Tools & Home Improvement,42263,Smoke & Carbon Monoxide Alarms,87,,,1,1,FBA,4946.74,212,https://www.amazon.com/dp/B0FK2BG3MD,https://m.media-amazon.com/images/I/61-tdsCgOTL._AC_UL320_.jpg,true,false,5,2026-01-28T12:00:00.507Z,
B0FKGNFT6D,"Heiman Smoke Detector, Photoelectric Fire Alarm, 10-Year Battery Powered Smoke Alarms for Home, UL 217 10th Ed. Certified, Portable Small Compact, Test Silence Button & Low Battery Warning, RV, Travel",23.98,4.7,26,China,Tools & Home Improvement,35355,Smoke Detectors & Fire Alarms,60,,,2,1,FBA,5548.91,185,https://www.amazon.com/dp/B0FKGNFT6D,https://m.media-amazon.com/images/I/61e5-fj2cTL._AC_UL320_.jpg,true,false,5,2026-01-28T12:00:00.508Z,
B0CSBLH4XC,"Heavy-Duty Emergency Fire Blanket, 2 Pack – Fireproof Fiberglass Blanket for Kitchen, Home, Car, Grill, Fireplace, Camping, Heat Shield, Grease Fires, Emergency Fire Suppression",9.99,4.8,327,China,Tools & Home Improvement,44021,Fire Extinguishers,56,,,3,1,FBA,5120.8,451,https://www.amazon.com/dp/B0CSBLH4XC,https://m.media-amazon.com/images/I/81ZT9kawW3L._AC_UL320_.jpg,false,false,5,2026-01-28T12:00:00.508Z,
B007885Y3K,"Safety Technology International, Inc. STI-13010FR Universal Stopper®, Flush Mount and Fire label, Indoor/Outdoor Protective Polycarbonate Cover for Pull Stations or Call Points, Red",38.86,4.6,321,Unknown,Tools & Home Improvement,51105,Smoke Detectors & Fire Alarms,74,,,1,17,FBA,11623.94,299,https://www.amazon.com/dp/B007885Y3K,https://m.media-amazon.com/images/I/71ACtI1EiHL._AC_UL320_.jpg,true,false,5,2026-01-28T12:00:00.508Z,
B0FCG15ZCY,"Small Fire Extinguisher for Home & Car – (2-Pack, 1.32lb Each) Portable Dry Chemical Fire Extinguishing Spray | For Kitchen Grease, Electrical, Vehicle & Garage Fires, Easy to Use",29.99,4.7,30,China,Tools & Home Improvement,30474,Fire Extinguishers,41,,,3,1,FBA,10582.4,315,https://www.amazon.com/dp/B0FCG15ZCY,https://m.media-amazon.com/images/I/717RiQc68FL._AC_UL320_.jpg,true,false,5,2026-01-28T12:00:00.509Z,
B0FB8NYT9S,"eufy Smoke Alarm E10, Accurate Fire Alerts, Ultra-Compact 70 mm Design,Extended 5-Year Battery Life, Long Communication Range, Requires HomeBase 2, 3, Mini, or Pro",39.99,4,12,USA,Tools & Home Improvement,42862,Smoke Detectors & Fire Alarms,66,,,1,1,FBA,11866.86,242,https://www.amazon.com/dp/B0FB8NYT9S,https://m.media-amazon.com/images/I/414DtUXNmAL._AC_UL320_.jpg,true,false,5,2026-01-28T12:00:00.509Z,
B0F8BD1812,"5-in-1 Carbon Monoxide Detectors &Smoke &Natural Gas Leak Detector, Portable Carbon Monoxide Detectors Plug in & Battery Backup - Hotel and Travel Safety, RV, Home",31.99,3.5,128,China,Tools & Home Improvement,26874,Combination Gas & Carbon Monoxide Detectors,15,,,3,1,FBA,6506.2,152,https://www.amazon.com/dp/B0F8BD1812,https://m.media-amazon.com/images/I/61VXYovtPUL._AC_UL320_.jpg,true,false,5,2026-01-28T12:00:00.509Z,
B0CLLWWJ55,"40 PCS Dxmimer Smoke Detector Cover Fire Alarm Cover, Thickened Elastic Plastic Reusable Smoke Alarm Dust Paint Cover for Home Cooking or Baking (White)",6.15,4.6,93,China,Tools & Home Improvement,38438,Smoke Detectors & Fire Alarms,62,,,4,4,FBA,2156.2,355,https://www.amazon.com/dp/B0CLLWWJ55,https://m.media-amazon.com/images/I/71-SV0kqftL._AC_UL320_.jpg,true,false,5,2026-01-28T12:00:00.510Z,
B0DWMF2XBT,"Fire Extinguishers for Home with Mount, 1 Pack Upgraded 8-in-1 Portable Fire Extinguisher For Vehicle Car Boat Marine Kitchen Emergency Supplies, Water-Based Extinguisher For A, B, C, K Fire Types",12.99,4.6,228,China,Tools & Home Improvement,19230,Fire Extinguishers,35,,,4,1,FBA,24760.6,682,https://www.amazon.com/dp/B0DWMF2XBT,https://m.media-amazon.com/images/I/71i4YH6KSCL._AC_UL320_.jpg,true,false,5,2026-01-28T12:00:00.511Z,
B0FSX8XVWP,5 Pack Combination Photoelectric Smoke and Carbon Monoxide Alarm Detector with LCD Display, Battery-Operated Smoke Carbon Monoxide Alarm,72.99,,,China,Tools & Home Improvement,9565,Smoke & Carbon Monoxide Alarms,45,,,7,2,FBA,6713.97,174,https://www.amazon.com/dp/B0FSX8XVWP,https://m.media-amazon.com/images/I/71ED5OzpuPL._AC_UL320_.jpg,true,false,5,2026-01-28T12:00:00.511Z
B0FW4PP3PD,"Hazardous Storage Cabinets, Flammable Cabinet, Cold-Rolled Steel Flammable Liquid Storage Cabinet Auto Closing Door for Industrial Use, Flammable Safety Cabinet, Cold-Rolled Steel Fire Resistant",189.99,,,USA,Industrial & Scientific,442238,Hazardous Storage Cabinets,159,,,4,1,N/A,N/A,N/A,https://www.amazon.com/dp/B0FW4PP3PD,https://m.media-amazon.com/images/I/61kNNEN7INL._AC_UL320_.jpg,false,true,5,2026-01-28T12:00:00.511Z,
B0CSKF7P7F,"Safe Box with Fireproof Waterproof Bag, Home Safe with Keys & Pass Code & Wall Mount Kits, Money Safe with Smart Alert System for Money, Jewelry, and Documents, 5.0 Cu ft",149.99,4.4,771,China,Tools & Home Improvement,9020,Cabinet Safes,16,,,5,1,FBA,58702.47,811,https://www.amazon.com/dp/B0CSKF7P7F,https://m.media-amazon.com/images/I/71y5NuO8pzL._AC_UL320_.jpg,true,true,5,2026-01-28T12:00:00.512Z,
B07PDFTBY7,"Leadseals(R) 1000 Plastic Tamper Seals, Zip Ties for Fire Extinguishers Pull Tite Security Tags Numbered Disposable Self-Locking Tie 250mm Length (Red)",88.5,4.7,1000,China,Industrial & Scientific,3681,Shipping Seals,1,,,11,2,FBA,25524.42,1118,https://www.amazon.com/dp/B07PDFTBY7,https://m.media-amazon.com/images/I/51n9pFKVfiL._AC_UL320_.jpg,true,true,5,2026-01-28T12:00:00.512Z,
B0D4M84NJY,"ABC Fire Extinguisher for Home & Vehicle - Compact Fire Extinguisher | Grease & Electrical Fire Extinguisher for Kitchen, Car, Office, Easy to use(6-Pack, 1.32lb Each)",69.39,4.8,200,China,Tools & Home Improvement,17609,Fire Extinguishers,34,,,5,1,FBA,40134.92,952,https://www.amazon.com/dp/B0D4M84NJY,https://m.media-amazon.com/images/I/81C3494uHEL._AC_UL320_.jpg,true,false,6,2026-01-28T12:07:23.058Z,
B0F3PWBG9Q,"Smoke Alarm with LED Indicator with Mute Button, Fire Alarm Smoke Detector with Built-in 10 Year Battery, Model VS02",19.98,4.5,89,China,Tools & Home Improvement,29072,Smoke Detectors & Fire Alarms,54,,,2,1,FBA,28933.15,1014,https://www.amazon.com/dp/B0F3PWBG9Q,https://m.media-amazon.com/images/I/51yWu3fAzCL._AC_UL320_.jpg,true,false,6,2026-01-28T12:07:23.059Z,
B009WUG3T6,"Buckeye 10914 ABC Multipurpose Dry Chemical Hand Held Fire Extinguisher with Aluminum Valve and Wall Hook, 5 lbs Agent Capacity, 3-3/8"" Diameter x 7-1/4"" Width x 16-3/8"" Height",57.66,4.6,351,USA,Tools & Home Improvement,36554,Fire Extinguishers,47,,,2,8,MERCH,33943.7,325,https://www.amazon.com/dp/B009WUG3T6,https://m.media-amazon.com/images/I/71HXZPXOSrL._AC_UL320_.jpg,true,false,6,2026-01-28T12:07:23.059Z,
B0147RZ93E,"Qolsys QS5110-840 IQ Wireless Smoke and Heat Detector, 319.5 MHz",84.99,4.3,174,USA,Tools & Home Improvement,44504,Smoke Detectors & Fire Alarms,67,,,1,8,FBA,18143.47,217,https://www.amazon.com/dp/B0147RZ93E,https://m.media-amazon.com/images/I/61fufkbfRaL._AC_UL320_.jpg,true,false,6,2026-01-28T12:07:23.059Z,
B0CLVR32VB,"First Alert Interconnect Hardwire Smoke Alarm with Battery Backup & Voice Alerts, 3-Pack",85.9,4.4,213,USA,Tools & Home Improvement,12710,Smoke Detectors & Fire Alarms,34,,,5,15,FBA,86451.74,826,https://www.amazon.com/dp/B0CLVR32VB,https://m.media-amazon.com/images/I/71HCMMRP8yL._AC_UL320_.jpg,true,false,6,2026-01-28T12:07:23.059Z,
